,neighbor,probability,distance,reference,id,perm
385,Globular,0.9469884,877.67346,Astrocytes,0,1
386,Globular,1.0171692,898.0612,Astrocytes,0,1
387,Globular,0.7558041,918.449,Astrocytes,0,1
388,Globular,1.1519666,938.83673,Astrocytes,0,1
389,Globular,1.2802387,959.2245,Astrocytes,0,1
390,Globular,0.797362,979.61224,Astrocytes,0,1
391,Globular,1.1155992,1000.0,Astrocytes,0,1
392,Golgi,0.7448507,21.387754,Astrocytes,0,1
393,Golgi,0.9430726,41.77551,Astrocytes,0,1
394,Golgi,1.0273181,62.163265,Astrocytes,0,1
395,Golgi,1.0344251,82.55102,Astrocytes,0,1
396,Golgi,1.202936,102.938774,Astrocytes,0,1
397,Golgi,1.1710012,123.32653,Astrocytes,0,1
398,Golgi,1.152021,143.71428,Astrocytes,0,1
399,Golgi,1.1085476,164.10204,Astrocytes,0,1
400,Golgi,0.99411994,184.48979,Astrocytes,0,1
401,Golgi,0.98441005,204.87755,Astrocytes,0,1
402,Golgi,1.0605905,225.2653,Astrocytes,0,1
403,Golgi,1.0664535,245.65306,Astrocytes,0,1
404,Golgi,0.9569739,266.0408,Astrocytes,0,1
405,Golgi,1.0340984,286.42856,Astrocytes,0,1
406,Golgi,1.1027406,306.8163,Astrocytes,0,1
407,Golgi,1.0605454,327.20407,Astrocytes,0,1
408,Golgi,1.0986488,347.59183,Astrocytes,0,1
409,Golgi,1.09576,367.97958,Astrocytes,0,1
410,Golgi,1.0196314,388.36734,Astrocytes,0,1
411,Golgi,0.93223387,408.7551,Astrocytes,0,1
412,Golgi,1.0621208,429.14285,Astrocytes,0,1
413,Golgi,1.0897719,449.5306,Astrocytes,0,1
414,Golgi,0.96575546,469.91837,Astrocytes,0,1
415,Golgi,0.9679786,490.30612,Astrocytes,0,1
416,Golgi,0.9867438,510.69388,Astrocytes,0,1
417,Golgi,0.9311348,531.0816,Astrocytes,0,1
418,Golgi,1.0408261,551.46936,Astrocytes,0,1
419,Golgi,0.95384735,571.8571,Astrocytes,0,1
420,Golgi,0.9893674,592.2449,Astrocytes,0,1
421,Golgi,1.0513521,612.6326,Astrocytes,0,1
422,Golgi,0.97760504,633.0204,Astrocytes,0,1
423,Golgi,0.98756886,653.40814,Astrocytes,0,1
424,Golgi,0.9688783,673.7959,Astrocytes,0,1
425,Golgi,0.92422837,694.18365,Astrocytes,0,1
426,Golgi,1.0621262,714.5714,Astrocytes,0,1
427,Golgi,1.1188396,734.95917,Astrocytes,0,1
428,Golgi,0.96767515,755.3469,Astrocytes,0,1
429,Golgi,0.98432434,775.7347,Astrocytes,0,1
430,Golgi,0.9945724,796.12244,Astrocytes,0,1
431,Golgi,1.0357604,816.5102,Astrocytes,0,1
432,Golgi,1.0884078,836.89795,Astrocytes,0,1
