,neighbor,probability,distance,reference,id
6138,B,1.0688021,143.57143,D,8
6139,B,1.076091,153.7551,D,8
6140,B,1.1114247,163.93878,D,8
6141,B,1.0649683,174.12245,D,8
6142,B,1.0703702,184.30612,D,8
6143,B,1.0853903,194.48979,D,8
6144,B,1.0796177,204.67346,D,8
6145,B,1.0828365,214.85715,D,8
6146,B,1.0815761,225.04082,D,8
6147,B,1.099912,235.22449,D,8
6148,B,1.0760592,245.40816,D,8
6149,B,1.080394,255.59184,D,8
6150,B,1.0869578,265.7755,D,8
6151,B,1.057846,275.9592,D,8
6152,B,1.0641578,286.14285,D,8
6153,B,1.0611382,296.32654,D,8
6154,B,1.0322312,306.5102,D,8
6155,B,1.063833,316.69388,D,8
6156,B,1.0412636,326.87756,D,8
6157,B,1.0328938,337.06122,D,8
6158,B,1.0228199,347.2449,D,8
6159,B,1.0431982,357.42856,D,8
6160,B,1.0081193,367.61224,D,8
6161,B,1.0223522,377.79593,D,8
6162,B,1.0339967,387.97958,D,8
6163,B,1.005191,398.16327,D,8
6164,B,1.0091846,408.34692,D,8
6165,B,1.0221223,418.5306,D,8
6166,B,1.0019511,428.7143,D,8
6167,B,1.0110673,438.89795,D,8
6168,B,0.99324757,449.08163,D,8
6169,B,0.99254555,459.26532,D,8
6170,B,1.0132741,469.44897,D,8
6171,B,1.0017298,479.63266,D,8
6172,B,1.0001959,489.8163,D,8
6173,B,0.9974637,500.0,D,8
6174,C,0.44247234,11.183674,D,8
6175,C,0.5361681,21.367348,D,8
6176,C,0.5270807,31.55102,D,8
6177,C,0.5990484,41.734695,D,8
6178,C,0.6253888,51.918365,D,8
6179,C,0.65837014,62.10204,D,8
6180,C,0.6765844,72.28571,D,8
6181,C,0.6974065,82.46939,D,8
6182,C,0.7265267,92.65306,D,8
6183,C,0.75490487,102.83673,D,8
6184,C,0.77607757,113.02041,D,8
6185,C,0.77644354,123.20408,D,8
6186,C,0.79761845,133.38776,D,8
6187,C,0.7705351,143.57143,D,8
6188,C,0.80343837,153.7551,D,8
6189,C,0.787137,163.93878,D,8
6190,C,0.8234156,174.12245,D,8
6191,C,0.7895477,184.30612,D,8
6192,C,0.7938898,194.48979,D,8
6193,C,0.7989272,204.67346,D,8
6194,C,0.8249506,214.85715,D,8
6195,C,0.8213117,225.04082,D,8
6196,C,0.80876267,235.22449,D,8
6197,C,0.8259781,245.40816,D,8
6198,C,0.85601056,255.59184,D,8
6199,C,0.8522275,265.7755,D,8
6200,C,0.8696784,275.9592,D,8
6201,C,0.8682409,286.14285,D,8
6202,C,0.87123483,296.32654,D,8
6203,C,0.887108,306.5102,D,8
6204,C,0.908162,316.69388,D,8
6205,C,0.891274,326.87756,D,8
6206,C,0.8926553,337.06122,D,8
6207,C,0.91016465,347.2449,D,8
6208,C,0.90024817,357.42856,D,8
6209,C,0.92708105,367.61224,D,8
6210,C,0.9170686,377.79593,D,8
6211,C,0.9337822,387.97958,D,8
6212,C,0.9547415,398.16327,D,8
6213,C,0.9349651,408.34692,D,8
6214,C,0.9251878,418.5306,D,8
6215,C,0.95197254,428.7143,D,8
6216,C,0.9378925,438.89795,D,8
6217,C,0.96033657,449.08163,D,8
6218,C,0.96024996,459.26532,D,8
6219,C,0.98973864,469.44897,D,8
6220,C,0.9644569,479.63266,D,8
6221,C,0.97116673,489.8163,D,8
6222,C,1.0088189,500.0,D,8
6223,D,1.6040258,11.183674,D,8
6224,D,1.8287705,21.367348,D,8
6225,D,1.7313519,31.55102,D,8
6226,D,1.7044818,41.734695,D,8
6227,D,1.6146393,51.918365,D,8
6228,D,1.5444925,62.10204,D,8
6229,D,1.5227145,72.28571,D,8
6230,D,1.5084647,82.46939,D,8
6231,D,1.4779127,92.65306,D,8
6232,D,1.4140692,102.83673,D,8
6233,D,1.4112574,113.02041,D,8
6234,D,1.4835265,123.20408,D,8
6235,D,1.3510761,133.38776,D,8
6236,D,1.4104887,143.57143,D,8
6237,D,1.3620263,153.7551,D,8
6238,D,1.2936287,163.93878,D,8
6239,D,1.3302107,174.12245,D,8
6240,D,1.406931,184.30612,D,8
6241,D,1.340301,194.48979,D,8
6242,D,1.3521378,204.67346,D,8
6243,D,1.2867857,214.85715,D,8
6244,D,1.3373934,225.04082,D,8
6245,D,1.2872933,235.22449,D,8
6246,D,1.2791169,245.40816,D,8
6247,D,1.231251,255.59184,D,8
6248,D,1.2004703,265.7755,D,8
6249,D,1.2231321,275.9592,D,8
6250,D,1.1814706,286.14285,D,8
6251,D,1.2143344,296.32654,D,8
6252,D,1.2039175,306.5102,D,8
6253,D,1.141453,316.69388,D,8
6254,D,1.1735637,326.87756,D,8
6255,D,1.1811942,337.06122,D,8
6256,D,1.1583109,347.2449,D,8
6257,D,1.1351093,357.42856,D,8
6258,D,1.1760961,367.61224,D,8
6259,D,1.1368362,377.79593,D,8
6260,D,1.1053543,387.97958,D,8
6261,D,1.1198374,398.16327,D,8
6262,D,1.099094,408.34692,D,8
6263,D,1.116338,418.5306,D,8
6264,D,1.0792029,428.7143,D,8
6265,D,1.071616,438.89795,D,8
6266,D,1.1042824,449.08163,D,8
6267,D,1.0957649,459.26532,D,8
6268,D,0.98972446,469.44897,D,8
6269,D,1.0740343,479.63266,D,8
6270,D,1.0312783,489.8163,D,8
6271,D,0.9880843,500.0,D,8
6272,A,2.540009,11.183674,A,9
6273,A,2.193342,21.367348,A,9
6274,A,2.1440518,31.55102,A,9
6275,A,2.4056652,41.734695,A,9
6276,A,2.1938093,51.918365,A,9
6277,A,1.9624194,62.10204,A,9
6278,A,1.9628037,72.28571,A,9
6279,A,2.0296407,82.46939,A,9
6280,A,1.9889234,92.65306,A,9
6281,A,1.9496559,102.83673,A,9
6282,A,1.9000707,113.02041,A,9
6283,A,1.8631049,123.20408,A,9
6284,A,1.916421,133.38776,A,9
6285,A,1.869815,143.57143,A,9
6286,A,1.748758,153.7551,A,9
6287,A,1.7163706,163.93878,A,9
6288,A,1.6335598,174.12245,A,9
6289,A,1.5197077,184.30612,A,9
6290,A,1.4705255,194.48979,A,9
6291,A,1.2782607,204.67346,A,9
6292,A,1.4258815,214.85715,A,9
6293,A,1.1560628,225.04082,A,9
6294,A,1.2090786,235.22449,A,9
6295,A,1.1162086,245.40816,A,9
6296,A,1.0726161,255.59184,A,9
6297,A,1.0617217,265.7755,A,9
6298,A,1.1263765,275.9592,A,9
6299,A,1.0292578,286.14285,A,9
6300,A,1.0322291,296.32654,A,9
6301,A,1.0268617,306.5102,A,9
6302,A,0.9834097,316.69388,A,9
6303,A,0.9499833,326.87756,A,9
6304,A,0.9488397,337.06122,A,9
6305,A,0.9691983,347.2449,A,9
6306,A,0.916591,357.42856,A,9
6307,A,0.9908715,367.61224,A,9
6308,A,1.0522054,377.79593,A,9
6309,A,1.0182043,387.97958,A,9
6310,A,1.0291909,398.16327,A,9
6311,A,1.0671307,408.34692,A,9
6312,A,0.98457986,418.5306,A,9
6313,A,0.946179,428.7143,A,9
6314,A,0.99370205,438.89795,A,9
6315,A,1.0707226,449.08163,A,9
6316,A,0.9783276,459.26532,A,9
6317,A,1.0461847,469.44897,A,9
6318,A,0.9815081,479.63266,A,9
6319,A,0.98354113,489.8163,A,9
6320,A,0.9823978,500.0,A,9
6321,B,0.41108963,11.183674,A,9
6322,B,0.483543,21.367348,A,9
6323,B,0.45212114,31.55102,A,9
6324,B,0.48372048,41.734695,A,9
6325,B,0.52904147,51.918365,A,9
6326,B,0.5658041,62.10204,A,9
6327,B,0.6031637,72.28571,A,9
6328,B,0.6019438,82.46939,A,9
6329,B,0.5918591,92.65306,A,9
6330,B,0.65479934,102.83673,A,9
6331,B,0.6618942,113.02041,A,9
6332,B,0.70104975,123.20408,A,9
6333,B,0.7103036,133.38776,A,9
6334,B,0.7022178,143.57143,A,9
6335,B,0.7480069,153.7551,A,9
6336,B,0.7848384,163.93878,A,9
6337,B,0.8212038,174.12245,A,9
6338,B,0.8176855,184.30612,A,9
6339,B,0.8382706,194.48979,A,9
6340,B,0.88499016,204.67346,A,9
6341,B,0.8790578,214.85715,A,9
6342,B,0.9158899,225.04082,A,9
6343,B,0.9313458,235.22449,A,9
6344,B,0.96869653,245.40816,A,9
6345,B,0.9558521,255.59184,A,9
6346,B,0.945893,265.7755,A,9
6347,B,0.9933544,275.9592,A,9
6348,B,0.96586686,286.14285,A,9
6349,B,0.9844223,296.32654,A,9
6350,B,1.0042669,306.5102,A,9
6351,B,1.0105885,316.69388,A,9
6352,B,0.98743355,326.87756,A,9
6353,B,1.0168715,337.06122,A,9
6354,B,0.9877276,347.2449,A,9
6355,B,1.0241779,357.42856,A,9
6356,B,0.9974913,367.61224,A,9
6357,B,0.9782695,377.79593,A,9
6358,B,1.0179896,387.97958,A,9
6359,B,0.9994812,398.16327,A,9
6360,B,0.9755819,408.34692,A,9
6361,B,1.005963,418.5306,A,9
6362,B,0.99299824,428.7143,A,9
6363,B,0.97897536,438.89795,A,9
6364,B,0.9846366,449.08163,A,9
6365,B,1.0219691,459.26532,A,9
6366,B,0.99874735,469.44897,A,9
6367,B,1.038441,479.63266,A,9
6368,B,1.0055537,489.8163,A,9
6369,B,1.0154446,500.0,A,9
6370,C,0.6094082,11.183674,A,9
6371,C,0.8060051,21.367348,A,9
6372,C,0.83830047,31.55102,A,9
6373,C,0.7419222,41.734695,A,9
6374,C,0.80480444,51.918365,A,9
6375,C,0.85044855,62.10204,A,9
6376,C,0.8207664,72.28571,A,9
6377,C,0.80577487,82.46939,A,9
6378,C,0.81704235,92.65306,A,9
6379,C,0.7974098,102.83673,A,9
6380,C,0.87687624,113.02041,A,9
6381,C,0.8599643,123.20408,A,9
6382,C,0.80264735,133.38776,A,9
6383,C,0.8317263,143.57143,A,9
6384,C,0.85945725,153.7551,A,9
6385,C,0.83026594,163.93878,A,9
6386,C,0.86525774,174.12245,A,9
6387,C,0.9050655,184.30612,A,9
6388,C,0.927899,194.48979,A,9
6389,C,0.9183196,204.67346,A,9
6390,C,0.937079,214.85715,A,9
6391,C,0.9937812,225.04082,A,9
6392,C,0.916795,235.22449,A,9
6393,C,0.9442504,245.40816,A,9
6394,C,0.9825901,255.59184,A,9
6395,C,0.96531063,265.7755,A,9
6396,C,0.9104947,275.9592,A,9
6397,C,1.027025,286.14285,A,9
6398,C,0.9318108,296.32654,A,9
6399,C,0.9615964,306.5102,A,9
6400,C,0.9932797,316.69388,A,9
6401,C,1.0095704,326.87756,A,9
6402,C,0.9663791,337.06122,A,9
6403,C,1.0200553,347.2449,A,9
6404,C,0.9848719,357.42856,A,9
6405,C,1.0028193,367.61224,A,9
6406,C,1.0492387,377.79593,A,9
6407,C,0.9507018,387.97958,A,9
6408,C,0.99037075,398.16327,A,9
6409,C,1.0266327,408.34692,A,9
6410,C,0.9779056,418.5306,A,9
6411,C,0.986619,428.7143,A,9
6412,C,1.0372919,438.89795,A,9
6413,C,1.0265883,449.08163,A,9
6414,C,0.9665128,459.26532,A,9
6415,C,0.9936116,469.44897,A,9
6416,C,0.95500714,479.63266,A,9
6417,C,1.0059022,489.8163,A,9
6418,C,1.0237501,500.0,A,9
6419,D,1.1263249,11.183674,A,9
6420,D,1.1182237,21.367348,A,9
6421,D,1.2408146,31.55102,A,9
6422,D,1.1047276,41.734695,A,9
6423,D,1.1177284,51.918365,A,9
6424,D,1.1793059,62.10204,A,9
6425,D,1.1551358,72.28571,A,9
6426,D,1.1378353,82.46939,A,9
6427,D,1.1498011,92.65306,A,9
6428,D,1.1318845,102.83673,A,9
6429,D,1.1062714,113.02041,A,9
6430,D,1.0774851,123.20408,A,9
6431,D,1.0878093,133.38776,A,9
6432,D,1.1030374,143.57143,A,9
6433,D,1.0917431,153.7551,A,9
6434,D,1.0972086,163.93878,A,9
6435,D,1.0462397,174.12245,A,9
6436,D,1.0850067,184.30612,A,9
6437,D,1.0630504,194.48979,A,9
6438,D,1.0914202,204.67346,A,9
6439,D,1.0264293,214.85715,A,9
6440,D,1.0501156,225.04082,A,9
6441,D,1.0647596,235.22449,A,9
6442,D,1.0314413,245.40816,A,9
6443,D,1.0406636,255.59184,A,9
6444,D,1.0727947,265.7755,A,9
6445,D,1.0199565,275.9592,A,9
6446,D,1.0144011,286.14285,A,9
6447,D,1.057028,296.32654,A,9
6448,D,1.0107956,306.5102,A,9
6449,D,0.9978298,316.69388,A,9
6450,D,1.0311621,326.87756,A,9
6451,D,1.0226775,337.06122,A,9
6452,D,1.015206,347.2449,A,9
6453,D,1.0146333,357.42856,A,9
6454,D,1.0052013,367.61224,A,9
6455,D,0.9709661,377.79593,A,9
6456,D,1.0042957,387.97958,A,9
6457,D,0.9951066,398.16327,A,9
6458,D,0.9840593,408.34692,A,9
6459,D,1.0143043,418.5306,A,9
6460,D,1.0416113,428.7143,A,9
6461,D,1.0039986,438.89795,A,9
6462,D,0.9713162,449.08163,A,9
6463,D,1.004324,459.26532,A,9
6464,D,0.9860096,469.44897,A,9
6465,D,0.9886746,479.63266,A,9
6466,D,0.99625176,489.8163,A,9
6467,D,0.97239774,500.0,A,9
6468,A,0.4110896,11.183674,B,9
6469,A,0.483543,21.367348,B,9
6470,A,0.4521211,31.55102,B,9
6471,A,0.48372048,41.734695,B,9
6472,A,0.5290415,51.918365,B,9
6473,A,0.5658041,62.10204,B,9
6474,A,0.60316366,72.28571,B,9
6475,A,0.6019437,82.46939,B,9
6476,A,0.5918591,92.65306,B,9
6477,A,0.6547993,102.83673,B,9
6478,A,0.6618942,113.02041,B,9
6479,A,0.7010497,123.20408,B,9
6480,A,0.7103037,133.38776,B,9
6481,A,0.7022179,143.57143,B,9
6482,A,0.7480069,153.7551,B,9
6483,A,0.7848383,163.93878,B,9
6484,A,0.8212039,174.12245,B,9
6485,A,0.8176855,184.30612,B,9
6486,A,0.8382706,194.48979,B,9
6487,A,0.8849902,204.67346,B,9
6488,A,0.8790578,214.85715,B,9
6489,A,0.91589004,225.04082,B,9
6490,A,0.9313457,235.22449,B,9
6491,A,0.96869653,245.40816,B,9
6492,A,0.95585203,255.59184,B,9
6493,A,0.94589305,265.7755,B,9
6494,A,0.99335444,275.9592,B,9
6495,A,0.9658669,286.14285,B,9
6496,A,0.9844223,296.32654,B,9
6497,A,1.004267,306.5102,B,9
6498,A,1.0105884,316.69388,B,9
6499,A,0.9874336,326.87756,B,9
6500,A,1.0168713,337.06122,B,9
6501,A,0.98772764,347.2449,B,9
6502,A,1.024178,357.42856,B,9
6503,A,0.99749136,367.61224,B,9
6504,A,0.9782696,377.79593,B,9
6505,A,1.0179896,387.97958,B,9
6506,A,0.99948114,398.16327,B,9
6507,A,0.97558194,408.34692,B,9
6508,A,1.005963,418.5306,B,9
6509,A,0.9929983,428.7143,B,9
6510,A,0.97897536,438.89795,B,9
6511,A,0.9846365,449.08163,B,9
6512,A,1.0219691,459.26532,B,9
6513,A,0.99874747,469.44897,B,9
6514,A,1.038441,479.63266,B,9
6515,A,1.0055538,489.8163,B,9
6516,A,1.0154448,500.0,B,9
6517,B,1.2763305,11.183674,B,9
6518,B,1.1958815,21.367348,B,9
6519,B,1.1654593,31.55102,B,9
6520,B,1.1993407,41.734695,B,9
6521,B,1.1797719,51.918365,B,9
6522,B,1.1716797,62.10204,B,9
6523,B,1.1710594,72.28571,B,9
6524,B,1.157675,82.46939,B,9
6525,B,1.145193,92.65306,B,9
6526,B,1.1355895,102.83673,B,9
6527,B,1.1149111,113.02041,B,9
6528,B,1.1225752,123.20408,B,9
6529,B,1.0967919,133.38776,B,9
6530,B,1.0879341,143.57143,B,9
6531,B,1.07849,153.7551,B,9
6532,B,1.0746611,163.93878,B,9
6533,B,1.0770259,174.12245,B,9
6534,B,1.0535364,184.30612,B,9
6535,B,1.0388633,194.48979,B,9
6536,B,1.0422211,204.67346,B,9
6537,B,1.0259141,214.85715,B,9
6538,B,1.0266184,225.04082,B,9
6539,B,1.0386134,235.22449,B,9
6540,B,1.0234513,245.40816,B,9
6541,B,1.0219643,255.59184,B,9
6542,B,1.0211616,265.7755,B,9
6543,B,1.0053197,275.9592,B,9
6544,B,1.0080492,286.14285,B,9
6545,B,1.0101024,296.32654,B,9
6546,B,0.9766439,306.5102,B,9
6547,B,1.0008126,316.69388,B,9
6548,B,1.0030758,326.87756,B,9
6549,B,0.9918429,337.06122,B,9
6550,B,1.0045553,347.2449,B,9
6551,B,0.9976756,357.42856,B,9
6552,B,0.99838877,367.61224,B,9
6553,B,1.0104377,377.79593,B,9
6554,B,0.99405915,387.97958,B,9
6555,B,0.9924493,398.16327,B,9
6556,B,1.0044847,408.34692,B,9
6557,B,1.0076195,418.5306,B,9
6558,B,0.99418294,428.7143,B,9
6559,B,1.0144676,438.89795,B,9
6560,B,1.0023338,449.08163,B,9
6561,B,0.97852653,459.26532,B,9
6562,B,0.9893636,469.44897,B,9
6563,B,0.99981093,479.63266,B,9
6564,B,0.99976176,489.8163,B,9
6565,B,1.0000482,500.0,B,9
6566,C,1.1653992,11.183674,B,9
6567,C,1.1259382,21.367348,B,9
6568,C,1.1699672,31.55102,B,9
6569,C,1.131685,41.734695,B,9
6570,C,1.090373,51.918365,B,9
6571,C,1.09819,62.10204,B,9
6572,C,1.0641084,72.28571,B,9
6573,C,1.0630091,82.46939,B,9
6574,C,1.1305647,92.65306,B,9
6575,C,1.0889846,102.83673,B,9
6576,C,1.0970985,113.02041,B,9
6577,C,1.0809556,123.20408,B,9
6578,C,1.0714513,133.38776,B,9
6579,C,1.0891997,143.57143,B,9
6580,C,1.074322,153.7551,B,9
6581,C,1.0401533,163.93878,B,9
6582,C,1.0401034,174.12245,B,9
6583,C,1.0511392,184.30612,B,9
6584,C,1.0594996,194.48979,B,9
6585,C,1.0315391,204.67346,B,9
6586,C,1.0232314,214.85715,B,9
6587,C,1.0371026,225.04082,B,9
6588,C,1.0260788,235.22449,B,9
6589,C,1.0233984,245.40816,B,9
6590,C,1.0321188,255.59184,B,9
6591,C,1.0214655,265.7755,B,9
6592,C,1.0090951,275.9592,B,9
6593,C,1.0157465,286.14285,B,9
6594,C,1.0185616,296.32654,B,9
6595,C,1.0452211,306.5102,B,9
6596,C,1.0055231,316.69388,B,9
6597,C,1.0105078,326.87756,B,9
6598,C,1.0220366,337.06122,B,9
6599,C,0.99881846,347.2449,B,9
6600,C,0.9842331,357.42856,B,9
6601,C,0.99701077,367.61224,B,9
6602,C,0.98604995,377.79593,B,9
6603,C,1.0081241,387.97958,B,9
6604,C,1.0144814,398.16327,B,9
6605,C,0.9971109,408.34692,B,9
6606,C,0.9965831,418.5306,B,9
6607,C,0.99069077,428.7143,B,9
6608,C,0.9831252,438.89795,B,9
6609,C,0.9957783,449.08163,B,9
6610,C,1.0088674,459.26532,B,9
6611,C,1.0033941,469.44897,B,9
6612,C,0.9918596,479.63266,B,9
6613,C,1.0102313,489.8163,B,9
6614,C,0.98429275,500.0,B,9
6615,D,0.8911998,11.183674,B,9
6616,D,0.9542332,21.367348,B,9
6617,D,0.9395919,31.55102,B,9
6618,D,0.9286138,41.734695,B,9
6619,D,0.9524846,51.918365,B,9
6620,D,0.9290157,62.10204,B,9
6621,D,0.93304414,72.28571,B,9
6622,D,0.95005125,82.46939,B,9
6623,D,0.9309573,92.65306,B,9
6624,D,0.9301542,102.83673,B,9
6625,D,0.94281715,113.02041,B,9
6626,D,0.92878664,123.20408,B,9
6627,D,0.95996237,133.38776,B,9
6628,D,0.96092504,143.57143,B,9
6629,D,0.95875496,153.7551,B,9
6630,D,0.9653255,163.93878,B,9
6631,D,0.9525812,174.12245,B,9
6632,D,0.9715854,184.30612,B,9
6633,D,0.9760208,194.48979,B,9
6634,D,0.9707931,204.67346,B,9
6635,D,0.99982053,214.85715,B,9
6636,D,0.9736942,225.04082,B,9
6637,D,0.95834696,235.22449,B,9
6638,D,0.9659042,245.40816,B,9
6639,D,0.96673405,255.59184,B,9
6640,D,0.9783421,265.7755,B,9
6641,D,0.9892606,275.9592,B,9
6642,D,0.9922298,286.14285,B,9
6643,D,0.97943145,296.32654,B,9
6644,D,0.9971232,306.5102,B,9
6645,D,0.9906369,316.69388,B,9
6646,D,0.99391913,326.87756,B,9
6647,D,0.9882389,337.06122,B,9
6648,D,0.99996245,347.2449,B,9
6649,D,1.0038849,357.42856,B,9
6650,D,1.0053316,367.61224,B,9
6651,D,1.0055501,377.79593,B,9
6652,D,0.9943687,387.97958,B,9
6653,D,1.0000372,398.16327,B,9
6654,D,1.0067308,408.34692,B,9
6655,D,0.98984873,418.5306,B,9
6656,D,1.016952,428.7143,B,9
6657,D,1.0020801,438.89795,B,9
6658,D,1.0064626,449.08163,B,9
6659,D,1.0115684,459.26532,B,9
6660,D,1.012066,469.44897,B,9
6661,D,0.98918146,479.63266,B,9
6662,D,0.9911423,489.8163,B,9
6663,D,1.0035216,500.0,B,9
6664,A,0.60940826,11.183674,C,9
6665,A,0.8060051,21.367348,C,9
6666,A,0.83830047,31.55102,C,9
6667,A,0.74192226,41.734695,C,9
6668,A,0.8048045,51.918365,C,9
6669,A,0.85044855,62.10204,C,9
6670,A,0.8207663,72.28571,C,9
6671,A,0.80577487,82.46939,C,9
6672,A,0.8170423,92.65306,C,9
6673,A,0.7974098,102.83673,C,9
6674,A,0.8768761,113.02041,C,9
6675,A,0.8599644,123.20408,C,9
6676,A,0.80264735,133.38776,C,9
6677,A,0.8317264,143.57143,C,9
6678,A,0.8594572,153.7551,C,9
6679,A,0.83026594,163.93878,C,9
6680,A,0.8652578,174.12245,C,9
6681,A,0.90506554,184.30612,C,9
6682,A,0.92789906,194.48979,C,9
6683,A,0.9183196,204.67346,C,9
6684,A,0.93707895,214.85715,C,9
6685,A,0.9937812,225.04082,C,9
6686,A,0.91679496,235.22449,C,9
6687,A,0.94425035,245.40816,C,9
6688,A,0.98259,255.59184,C,9
6689,A,0.9653106,265.7755,C,9
6690,A,0.9104947,275.9592,C,9
6691,A,1.0270249,286.14285,C,9
6692,A,0.93181074,296.32654,C,9
6693,A,0.9615964,306.5102,C,9
6694,A,0.9932796,316.69388,C,9
6695,A,1.0095704,326.87756,C,9
6696,A,0.9663792,337.06122,C,9
6697,A,1.0200552,347.2449,C,9
6698,A,0.98487204,357.42856,C,9
6699,A,1.0028192,367.61224,C,9
6700,A,1.0492387,377.79593,C,9
6701,A,0.9507018,387.97958,C,9
6702,A,0.9903707,398.16327,C,9
6703,A,1.0266328,408.34692,C,9
6704,A,0.9779056,418.5306,C,9
6705,A,0.98661894,428.7143,C,9
6706,A,1.0372919,438.89795,C,9
6707,A,1.0265883,449.08163,C,9
6708,A,0.96651274,459.26532,C,9
6709,A,0.9936117,469.44897,C,9
6710,A,0.95500714,479.63266,C,9
6711,A,1.005902,489.8163,C,9
6712,A,1.0237502,500.0,C,9
6713,B,1.1653994,11.183674,C,9
6714,B,1.125938,21.367348,C,9
6715,B,1.1699672,31.55102,C,9
6716,B,1.131685,41.734695,C,9
6717,B,1.090373,51.918365,C,9
6718,B,1.09819,62.10204,C,9
6719,B,1.0641084,72.28571,C,9
6720,B,1.0630091,82.46939,C,9
6721,B,1.1305646,92.65306,C,9
6722,B,1.0889847,102.83673,C,9
6723,B,1.0970985,113.02041,C,9
6724,B,1.0809556,123.20408,C,9
6725,B,1.0714512,133.38776,C,9
6726,B,1.0891998,143.57143,C,9
6727,B,1.0743219,153.7551,C,9
6728,B,1.0401533,163.93878,C,9
6729,B,1.0401033,174.12245,C,9
6730,B,1.0511392,184.30612,C,9
6731,B,1.0594996,194.48979,C,9
6732,B,1.0315391,204.67346,C,9
6733,B,1.0232314,214.85715,C,9
6734,B,1.0371026,225.04082,C,9
6735,B,1.0260787,235.22449,C,9
6736,B,1.0233984,245.40816,C,9
6737,B,1.0321188,255.59184,C,9
6738,B,1.0214654,265.7755,C,9
6739,B,1.009095,275.9592,C,9
6740,B,1.0157462,286.14285,C,9
6741,B,1.0185616,296.32654,C,9
6742,B,1.0452212,306.5102,C,9
6743,B,1.0055231,316.69388,C,9
6744,B,1.0105076,326.87756,C,9
6745,B,1.0220366,337.06122,C,9
6746,B,0.9988184,347.2449,C,9
6747,B,0.98423296,357.42856,C,9
6748,B,0.9970107,367.61224,C,9
6749,B,0.9860499,377.79593,C,9
6750,B,1.008124,387.97958,C,9
6751,B,1.0144814,398.16327,C,9
6752,B,0.99711096,408.34692,C,9
6753,B,0.99658316,418.5306,C,9
6754,B,0.99069077,428.7143,C,9
6755,B,0.9831253,438.89795,C,9
6756,B,0.9957783,449.08163,C,9
6757,B,1.0088674,459.26532,C,9
6758,B,1.003394,469.44897,C,9
6759,B,0.99185956,479.63266,C,9
6760,B,1.010231,489.8163,C,9
6761,B,0.98429275,500.0,C,9
6762,C,2.3836057,11.183674,C,9
6763,C,1.9653391,21.367348,C,9
6764,C,1.6669772,31.55102,C,9
6765,C,1.81422,41.734695,C,9
6766,C,1.8268108,51.918365,C,9
6767,C,1.678281,62.10204,C,9
6768,C,1.7411509,72.28571,C,9
6769,C,1.6221621,82.46939,C,9
6770,C,1.55336,92.65306,C,9
6771,C,1.5571786,102.83673,C,9
6772,C,1.4875536,113.02041,C,9
6773,C,1.4760015,123.20408,C,9
6774,C,1.5182155,133.38776,C,9
6775,C,1.4527214,143.57143,C,9
6776,C,1.3723359,153.7551,C,9
6777,C,1.4490484,163.93878,C,9
6778,C,1.3671163,174.12245,C,9
6779,C,1.3458698,184.30612,C,9
6780,C,1.2915657,194.48979,C,9
6781,C,1.3631891,204.67346,C,9
6782,C,1.3458819,214.85715,C,9
6783,C,1.2900856,225.04082,C,9
6784,C,1.3463081,235.22449,C,9
6785,C,1.3113401,245.40816,C,9
6786,C,1.2482997,255.59184,C,9
6787,C,1.2656595,265.7755,C,9
6788,C,1.272386,275.9592,C,9
6789,C,1.2352502,286.14285,C,9
6790,C,1.1993563,296.32654,C,9
6791,C,1.169633,306.5102,C,9
6792,C,1.1396029,316.69388,C,9
6793,C,1.1230745,326.87756,C,9
6794,C,1.1107597,337.06122,C,9
6795,C,1.127296,347.2449,C,9
6796,C,1.1391504,357.42856,C,9
6797,C,1.0920128,367.61224,C,9
6798,C,1.0666198,377.79593,C,9
6799,C,1.0437096,387.97958,C,9
6800,C,1.0275474,398.16327,C,9
6801,C,1.0094304,408.34692,C,9
6802,C,1.0075653,418.5306,C,9
6803,C,0.9968289,428.7143,C,9
6804,C,0.99656224,438.89795,C,9
6805,C,0.9692472,449.08163,C,9
6806,C,0.9296372,459.26532,C,9
6807,C,0.9339331,469.44897,C,9
6808,C,0.9366267,479.63266,C,9
6809,C,0.86529905,489.8163,C,9
6810,C,0.9096556,500.0,C,9
6811,D,0.3446437,11.183674,C,9
6812,D,0.36589006,21.367348,C,9
6813,D,0.472573,31.55102,C,9
6814,D,0.48206127,41.734695,C,9
6815,D,0.48688373,51.918365,C,9
6816,D,0.5378862,62.10204,C,9
6817,D,0.53190887,72.28571,C,9
6818,D,0.602644,82.46939,C,9
6819,D,0.57324743,92.65306,C,9
6820,D,0.62790906,102.83673,C,9
6821,D,0.62627286,113.02041,C,9
6822,D,0.6546433,123.20408,C,9
6823,D,0.66361564,133.38776,C,9
6824,D,0.6602252,143.57143,C,9
6825,D,0.7135392,153.7551,C,9
6826,D,0.70897377,163.93878,C,9
6827,D,0.766277,174.12245,C,9
6828,D,0.7316306,184.30612,C,9
6829,D,0.75049174,194.48979,C,9
6830,D,0.7391372,204.67346,C,9
6831,D,0.74725336,214.85715,C,9
6832,D,0.7521799,225.04082,C,9
6833,D,0.75634056,235.22449,C,9
6834,D,0.776971,245.40816,C,9
6835,D,0.79252046,255.59184,C,9
6836,D,0.7916263,265.7755,C,9
6837,D,0.8326193,275.9592,C,9
6838,D,0.80099213,286.14285,C,9
6839,D,0.85869086,296.32654,C,9
6840,D,0.8307905,306.5102,C,9
